CATEGORY,title,alt words,DESC_ID,DESCRIPTION
,photographic chemicals,photography chemicals,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
,pool chemical,muriatic acid ph buffer,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
Batteries,household batteries,lead acid chemicals alkaline duracell ni cads nickel cadmium battery flashlight with battery flashlight with batteries lithium ion electronic greeting cards musical cards electronic cigarettes e cigarettes e cigarettes hearing aid batteries hearing aid battery portable cell phone charger cell phone battery pack,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
Other,mercury thermostat,thermometers switches thermometer,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
Other,barbeque propane cylinder,bbq tank tanks,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
Chemicals,driveway sealer,sealant,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
Chemicals,blueprint ink,blue print,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
Other,inhaler full,puffer ventolin vicks,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
Other,welding tank,,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
Chemicals,car care product,car automobile automotive cleaning product chemical,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
,chemicals,,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
,drain cleaner,cleaning products cleaner cleanser chemical,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
,glue,adhesive paste chemicals krazy glue super glue,93,"This item is Household Hazardous Waste (HHW). Please take this item to one of the City's <a href=""www.toronto.ca/garbage/depots.htm"" target=""_blank"">Household Hazardous Waste Depots</a>. HHW MUST NOT be included in your Garbage Bin, Blue Bin, or poured down the drain.  HHW is also collected at <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank""> Community Environment Days</a>. For HHW between 10 to 50 litres/kilograms, residents can also request a free Toxic Taxi pick-up <a href=""https://secure.toronto.ca/webwizard/display.jsp?_wiz_sid=17649_x_Gu6Dyl-ZFnIa2_TvQG3fZQRcBHRODYQx8BVw&984&_wiz_19iDpbhL=1&_wiz_root=household_hazardous_waste"" target=""_blank"">online</a> or by calling 311. Residents can also check the <a href=""http://www.makethedrop.ca.""target=""_blank"">Orange Drop Program</a>."
